# Omega_Matter_0 = 0.302   | Omega_Lambda_0 = 0.698   | Omega_K_0 = 0.0   | h = 1.0   |
# RA  DEC  CZ_obs  Mr  HaloID  logMHalo  NGal_H  FLAG  CZ_real  DIST_C  Vp_tot  Vp_tang  Morph  logMstar  r_mag  u_mag  FSMGR  Gal_Match_flag  u_r  mhi_mass  GroupID  Group_NGals  Group_Rproj  Group_CZdisp  Group_logMHalo  Group_Gal_Type
  190.186085     18.348030     6844.18440     -19.908         810083     11.763           1       1    6915.797519    0.00000000e+00     439.98477     434.11768        LT     10.205986    -19.920574    -18.218662      0.277096         ECO      1.701912    2.570398e+09            2320           1      0.000000      0.000000     11.703           1
  191.690730     22.259929     4695.33676     -20.582         810108     11.741           2       1    4846.502307    0.00000000e+00     225.70439     167.60504        LT     10.179994    -20.601015    -18.692238      0.190630         ECO      1.908777    7.413096e+08            2321           2      0.017192     15.050000     12.040           1
  191.691709     22.230539     4673.71756     -18.857         810108     11.741           2       0    4853.025535    9.92691736e-02     263.48633     193.06397        LT      9.450000    -18.937275    -16.991146      0.162188         ECO      1.946129    3.890454e+08            2321           2      0.017192     15.050000     12.040           0
  194.292545     18.115479     7121.52294     -19.871         810112     11.738           1       1    7149.895978    0.00000000e+00     419.08255     418.12098        ET     10.295214    -19.882473    -18.154675      0.903219         ECO      1.727798    2.454710e+09            2322           1      0.000000      0.000000     11.689           1
  169.519874      5.605463     7469.16512     -19.534         810114     11.730           1       1    7504.211042    0.00000000e+00     212.12446     209.20939        ET      9.847412    -19.588017    -17.145309      0.090660         ECO      2.442707    4.897791e+08            2323           1      0.000000      0.000000     11.574           1
  188.471771      5.403803     7291.25509     -19.094         810116     11.567           1       1    7352.979891    0.00000000e+00     292.59330     286.00855        LT      9.866364    -19.129604    -17.047283      0.573466         ECO      2.082321    4.265797e+08            2324           1      0.000000      0.000000     11.411           1
  183.540831      3.519617     4121.41036     -19.674         810118     11.549           1       1    4368.092695    0.00000000e+00     322.91555     208.38014        LT      9.673021    -19.676014    -18.502773      1.665164         ECO      1.173241    4.073802e+09            2325           1      0.000000      0.000000     11.621           1
  187.753740     22.258316     5995.27819     -20.258         810124     11.683           1       1    6032.291081    0.00000000e+00     215.60576     212.40501        LT     10.010865    -20.308668    -18.030399      0.328976         ECO      2.278269    7.079459e+08            2326           1      0.000000      0.000000     11.829           1
  200.298295     15.396173     6032.47201     -19.754         810141     11.693           1       1    6162.885986    0.00000000e+00     428.45566     408.12553        LT      9.921395    -19.746880    -18.287163      0.966295         ECO      1.459717    3.715358e+09            2327           1      0.000000      0.000000     11.646           1
  172.332395      2.679813     6867.80709     -20.191         810142     11.741           2       1    6899.152788    0.00000000e+00      87.13549      81.30216        ET     10.693031    -20.235746    -17.860794      0.158757         ECO      2.374952    8.128297e+08            2328           2      0.014327     42.440000     11.984           1
  172.361982      2.696642     6929.20246     -19.487         810142     11.741           2       0    6899.802137    5.90478462e-02      82.22402      76.78809        ET      9.680000    -19.347023    -18.245113     14.962030         ECO      1.101910    5.370322e+09            2328           2      0.014327     42.440000     11.984           0
  174.673655      4.958516     7036.57772     -19.715         810147     11.678           1       1    7129.712025    0.00000000e+00     212.75999     191.29249        LT     10.074729    -19.803957    -17.831894      0.096845         ECO      1.972063    2.454708e+09            2329           1      0.000000      0.000000     11.633           1
  179.811905      3.996300     6989.08674     -19.487         810168     11.564           1       1    7090.968968    0.00000000e+00     284.87466     266.03305        LT     10.391256    -19.482407    -17.965832      0.662450         ECO      1.516575    2.691536e+09            2182           2      0.114613    234.020000     12.500           0
  175.228121     14.195065     6298.50906     -19.873         810172     11.715           1       1    6336.711672    0.00000000e+00     177.02078     172.84941        ET     10.251272    -19.918270    -17.763165      0.149631         ECO      2.155106    5.128622e+08            2330           1      0.000000      0.000000     11.691           1
  186.416764     13.424447     6441.87003     -20.706         810174     11.729           2       1    6595.231614    0.00000000e+00     339.14411     302.48794        LT     10.087589    -20.699968    -18.945724      0.186105         ECO      1.754244    1.698246e+09            2331           2      0.014327     86.900000     12.135           1
  186.427114     13.406013     6316.35456     -19.584         810174     11.729           2       0    6600.177803    7.81122846e-02     342.03257     190.86814        LT      9.370000    -19.597380    -17.747261      0.177820         ECO      1.850119    1.230267e+09            2331           2      0.014327     86.900000     12.135           0
  190.719835      5.162110     4278.67132     -20.054         810179     11.748           1       1    4549.821005    0.00000000e+00     321.43946     172.63017        ET     10.279367    -20.077524    -18.241070      0.091559         ECO      1.836454    1.621811e+09            2332           1      0.000000      0.000000     11.755           1
  196.573390      9.033117     6945.18284     -19.715         810186     11.718           1       1    6979.999934    0.00000000e+00     353.79506     352.07771        LT     10.223572    -19.803957    -17.831894      0.096845         ECO      1.972063    2.454708e+09            2333           1      0.000000      0.000000     11.632           1
  186.839480     15.336597     6112.19747     -19.757         810189     11.724           1       1    6190.322230    0.00000000e+00     328.47734     319.05154        ET     10.231649    -19.801006    -17.371628      0.132206         ECO      2.429379    5.623409e+08            2334           1      0.000000      0.000000     11.647           1
  202.155974     14.067050     6991.39103     -19.948         810199     11.728           1       1    7053.974205    0.00000000e+00     436.35003     431.83873        ET     10.370672    -19.951452    -18.169128      0.375780         ECO      1.782324    1.479110e+09            2335           1      0.000000      0.000000     11.717           1
  200.808647      4.499746     5069.45036     -20.582         810203     11.717           1       1    5441.085621    0.00000000e+00     492.29768     322.86876        LT     10.414700    -20.601015    -18.692238      0.190630         ECO      1.908777    7.413096e+08            2336           1      0.000000      0.000000     11.961           1
  197.443185     14.281335     6571.97026     -19.386         810204     11.702           1       1    6653.454567    0.00000000e+00     394.04440     385.52730        LT     10.193163    -19.372881    -17.984150      0.340030         ECO      1.388731    2.570400e+09            2337           1      0.000000      0.000000     11.517           1
  194.596740     12.064882     7131.56128     -20.055         810215     11.502           1       1    7133.757642    0.00000000e+00     577.16448     577.16031        LT      9.839968    -20.061401    -18.272366      0.525616         ECO      1.789036    2.041737e+09            2153           8      0.189112    216.180000     13.045           0
  170.901242      2.704557     6938.34208     -19.331         810216     11.661           2       1    7007.542508    0.00000000e+00     124.03815     102.94059        LT     10.267867    -19.341007    -17.727283      0.500270         ECO      1.613724    2.137961e+09            2338           2      0.004298     61.880000     11.714           1
  170.902719      2.710248     7027.89271     -18.995         810216     11.661           2       0    7016.128778    1.22047434e-01     199.41244     199.06514        LT      9.180000    -19.069382    -16.785099      0.475715         ECO      2.284283    1.778278e+08            2338           2      0.004298     61.880000     11.714           0
  191.686733     11.109425     6110.71954     -18.868         810226     11.495           2       1    6208.637362    0.00000000e+00     417.26718     405.61558        LT      9.984818    -18.877415    -17.470932      0.596683         ECO      1.406483    3.090295e+09            2339           2      0.005731     66.860000     11.704           0
  191.706026     11.103852     6014.25392     -19.387         810226     11.495           2       0    6209.427912    3.24709718e-02     427.82980     380.71702        ET      9.190000    -19.391565    -17.593216      0.271093         ECO      1.798349    5.370313e+08            2339           2      0.005731     66.860000     11.704           1
  199.287616      6.993833     7296.31653     -19.615         810229     11.684           1       1    7361.815998    0.00000000e+00     386.21414     380.61947        LT     10.335221    -19.614868    -17.998344      2.177208         ECO      1.616524    1.023293e+09            2340           1      0.000000      0.000000     11.602           1
  174.966283     25.836766     6748.35332     -19.835         810263     11.689           1       1    6756.648924    0.00000000e+00     110.71620     110.40498        LT     10.195434    -19.842878    -17.809132      0.226611         ECO      2.033747    2.137964e+09            2341           1      0.000000      0.000000     11.679           1
  180.165567      4.084780     6989.03765     -18.937         810272     11.660           1       1    7069.642944    0.00000000e+00     329.35208     319.33615        ET     10.404973    -18.987059    -16.639156      0.381089         ECO      2.347902    1.862088e+08            2342           1      0.000000      0.000000     11.342           1
  175.907718     22.159369     6381.89028     -20.644         810279     11.673           1       1    6386.310889    0.00000000e+00      67.78276      67.63845        ET     10.242689    -20.675896    -18.525375      0.065709         ECO      2.150520    1.174896e+09            2343           1      0.000000      0.000000     11.981           1
  200.281987     19.209772     5693.99015     -19.630         810287     11.644           1       1    5806.663491    0.00000000e+00     431.50477     416.53461        LT     10.266750    -19.613119    -18.613152      2.336798         ECO      0.999968    1.348963e+10            2344           1      0.000000      0.000000     11.607           1
  175.578062      5.823013     6426.29969     -19.695         810297     11.496           1       1    6492.718473    0.00000000e+00     244.54511     235.35263        LT     10.014037    -19.736782    -17.496494      0.064594         ECO      2.240288    5.128622e+08            2345           1      0.000000      0.000000     11.630           1
  209.980334      3.149476     6296.66361     -19.227         810309     11.512           1       1    6519.048137    0.00000000e+00     631.32832     590.86425        LT      9.420113    -19.256208    -17.322979      0.203163         ECO      1.933229    7.079467e+08            2346           1      0.000000      0.000000     11.463           1
  175.115261      0.527459     5761.16383     -19.675         810321     11.528           1       1    5671.467173    0.00000000e+00     197.35455     175.79343        ET     10.251011    -19.723856    -17.428993      0.125807         ECO      2.294863    4.897791e+08            2347           1      0.000000      0.000000     11.622           1
  200.943761     24.279937     6014.65656     -19.539         810329     11.679           1       1    6096.512794    0.00000000e+00     322.36139     311.79548        LT     10.185451    -19.579374    -17.284157      0.200927         ECO      2.295218    3.715355e+08            2348           1      0.000000      0.000000     11.577           1
  179.611026     27.330471     5980.58705     -19.540         810331     11.649           1       1    6024.434510    0.00000000e+00      62.72516      44.85361        LT     10.168232    -19.281462    -17.652302      1.176765         ECO      1.629160    1.230269e+09            2349           1      0.000000      0.000000     11.578           1
  177.984470     28.884734     5769.68839     -20.092         810333     11.590           1       1    5903.862568    0.00000000e+00     143.04445      49.58837        LT      9.905959    -20.098644    -18.645031      0.641643         ECO      1.453613    3.715348e+09            2350           1      0.000000      0.000000     11.773           1
  181.880353      5.806577     6817.69065     -19.385         810347     11.640           1       1    6900.845786    0.00000000e+00     335.93619     325.48172        LT     10.178435    -19.436401    -17.088593      0.122659         ECO      2.347809    4.073806e+08            2351           1      0.000000      0.000000     11.515           1
  203.151493     13.163244     6160.42327     -19.911         810350     11.683           1       1    6311.465243    0.00000000e+00     438.64032     411.81507        ET      9.849498    -19.955917    -17.569187      0.154364         ECO      2.386730    6.456544e+08            2352           1      0.000000      0.000000     11.706           1
  202.320894     12.394306     4894.62045     -20.258         810363     11.698           2       1    5171.674771    0.00000000e+00     511.76363     430.28237        LT     10.126926    -20.263405    -18.440426      0.098625         ECO      1.822979    9.772384e+08            2353           2      0.014327     64.540000     11.969           1
  202.338923     12.372612     4987.39639     -19.182         810363     11.698           2       0    5171.758404    3.59859212e-02     368.36268     318.90706        LT      9.590000    -18.874538    -16.972603      0.351813         ECO      1.901936    4.677356e+08            2353           2      0.014327     64.540000     11.969           0
  191.759205     20.137655     6225.39932     -19.086         810365     11.585           1       1    6256.004797    0.00000000e+00     286.50968     284.87032        LT     10.461949    -19.096218    -17.552235      0.165605         ECO      1.543983    1.698245e+09            2354           1      0.000000      0.000000     11.406           1
  174.629175      5.709070     6616.77505     -20.550         810372     11.632           1       1    6697.515534    0.00000000e+00     266.66892     254.15210        ET     10.349156    -20.602285    -18.095825      0.100670         ECO      2.506460    1.412538e+09            2355           1      0.000000      0.000000     11.949           1
  192.949391     15.340269     7130.99045     -18.929         810382     11.619           1       1    7244.834239    0.00000000e+00     433.56355     418.35026        LT     10.320786    -18.915640    -17.601765      0.734263         ECO      1.313875    2.951213e+09            2356           1      0.000000      0.000000     11.338           1
  187.993763     15.262823     6274.89514     -19.088         810392     11.347           1       1    6418.224671    0.00000000e+00     348.52033     317.68391        LT      9.388949    -19.104511    -17.479961      0.208455         ECO      1.624550    1.288250e+09            2357           1      0.000000      0.000000     11.407           1
  199.543928     14.370505     6207.20699     -20.357         810416     11.662           1       1    6311.952445    0.00000000e+00     422.83858     409.65944        ET     10.571309    -20.400314    -17.981834      0.099146         ECO      2.418480    1.023293e+09            2358           1      0.000000      0.000000     11.874           1
  198.026409      2.009085     5550.15780     -19.097         810423     11.594           2       1    5778.076286    0.00000000e+00     326.86221     234.29057        LT      9.896127    -19.077852    -17.589478      0.666302         ECO      1.488375    1.412539e+09            2359           2      0.028653     12.840000     11.693           0
  197.996418      1.966751     5531.66782     -19.148         810423     11.594           2       0    5779.490488    7.72241936e-02     339.88159     232.60141        ET      9.340000    -19.189144    -17.165936      0.258399         ECO      2.023209    2.454710e+08            2359           2      0.028653     12.840000     11.693           1
  186.315887      1.547563     5360.95126     -19.949         810447     11.632           1       1    5585.339388    0.00000000e+00     367.40597     290.92459        ET      9.958585    -19.951452    -18.169128      0.375780         ECO      1.782324    1.479110e+09            2360           1      0.000000      0.000000     11.717           1
  195.988405     11.191473     7429.03108     -19.540         810448     11.636           1       1    7600.428864    0.00000000e+00     418.80311     382.12412        LT      9.937549    -19.594671    -17.388256      0.096444         ECO      2.206415    4.073806e+08            2361           1      0.000000      0.000000     11.578           1
  193.848077      6.280116     4330.17813     -19.757         810458     11.630           1       1    4642.591033    0.00000000e+00     386.94669     228.31101        ET     10.037379    -19.801006    -17.371628      0.132206         ECO      2.429379    5.623409e+08            2362           1      0.000000      0.000000     11.647           1
  188.092578     23.018966     5217.31431     -19.878         810460     11.648           1       1    5303.935471    0.00000000e+00     152.19711     125.14286        ET      9.997738    -19.925186    -17.949074      0.409839         ECO      1.976112    9.772370e+08            2363           1      0.000000      0.000000     11.694           1
  205.681483      8.664343     5184.19607     -20.191         810477     11.662           1       1    5500.732822    0.00000000e+00     528.21245     422.86272        ET     10.085091    -20.235746    -17.860794      0.158757         ECO      2.374952    8.128297e+08            2364           1      0.000000      0.000000     11.806           1
  181.488624      3.999828     6931.72002     -19.347         810482     11.590           1       1    6929.484891    0.00000000e+00     245.45920     245.44902        LT     10.170854    -19.264959    -17.653969      0.283484         ECO      1.610991    2.041740e+09            2365           1      0.000000      0.000000     11.503           1
  198.978035      0.433697     7144.44295     -18.967         810495     11.613           1       1    7396.688536    0.00000000e+00     503.96682     436.29660        ET     10.284483    -18.998207    -16.819286      0.092252         ECO      2.178921    3.715357e+08            2366           1      0.000000      0.000000     11.355           1
  174.982954     25.852672     6350.10554     -19.371         810509     11.576           1       1    6452.503921    0.00000000e+00     141.99481      98.37224        LT      9.818875    -19.350140    -18.179058      1.070968         ECO      1.171082    7.413110e+09            2367           1      0.000000      0.000000     11.508           1
  196.311544      4.622500     5328.05981     -19.115         810510     11.610           1       1    5608.351602    0.00000000e+00     371.95676     244.51655        LT      9.944534    -19.104231    -17.720016      0.926124         ECO      1.384214    1.698245e+09            2368           1      0.000000      0.000000     11.420           1
  196.765393     14.395577     6537.74373     -19.193         810516     11.569           2       1    6627.066791    0.00000000e+00     383.92032     373.38480        ET      9.925460    -19.240784    -17.241394      0.311561         ECO      1.999390    2.951210e+08            2369           2      0.027221     31.490000     11.895           0
  196.788457     14.428428     6583.25811     -19.984         810516     11.569           2       0    6626.193628    6.66093339e-02     281.01621     277.71685        LT      9.240000    -19.961952    -18.671272      1.094479         ECO      1.290680    7.079453e+09            2369           2      0.027221     31.490000     11.895           1
  199.041554      7.219016     6865.55651     -20.644         810519     11.605           1       1    6938.338402    0.00000000e+00     370.31093     363.08812        ET     10.276809    -20.675896    -18.525375      0.065709         ECO      2.150520    1.174896e+09            2370           1      0.000000      0.000000     11.980           1
  202.284845     21.974840     5797.86797     -18.913         810522     11.657           1       1    5926.242903    0.00000000e+00     474.69937     457.01134        LT     10.210651    -18.914572    -17.326408      0.305786         ECO      1.588163    1.949844e+09            2371           1      0.000000      0.000000     11.330           1
  184.692696      1.434968     6363.37785     -20.675         810535     11.615           1       1    6503.535770    0.00000000e+00     208.43873     154.28046        LT     10.037822    -20.722939    -18.382298      0.221291         ECO      2.340641    1.023293e+09            2372           1      0.000000      0.000000     11.992           1
  185.913800     14.562922     6498.56223     -20.191         810536     11.605           1       1    6594.689852    0.00000000e+00     297.63451     281.68383        ET     10.237002    -20.235746    -17.860794      0.158757         ECO      2.374952    8.128297e+08            2373           1      0.000000      0.000000     11.805           1
  190.373059      7.595641     6349.01528     -18.886         810537     11.415           1       1    6468.928537    0.00000000e+00     396.68300     378.12460        LT      9.749793    -18.931122    -16.897915      0.082885         ECO      2.033207    2.454710e+08            2374           1      0.000000      0.000000     11.315           1
  187.462972     24.102003     6144.07675     -19.339         810542     11.490           1       1    6157.223116    0.00000000e+00     295.38306     295.09036        LT     10.090501    -19.339001    -17.829155      0.366988         ECO      1.509846    2.137961e+09            2375           1      0.000000      0.000000     11.499           1
  198.455858      7.394427     7330.07997     -20.019         810546     11.567           1       1    7376.979697    0.00000000e+00     373.21636     370.25784        LT     10.106918    -19.983759    -18.755589      0.528873         ECO      1.228170    7.079452e+09            2376           1      0.000000      0.000000     11.742           1
  180.411170      3.228642     6663.52981     -20.191         810553     11.598           1       1    6726.894997    0.00000000e+00     208.94449     199.10463        ET     10.158173    -20.235746    -17.860794      0.158757         ECO      2.374952    8.128297e+08            2377           1      0.000000      0.000000     11.804           1
  190.415793     15.872682     6234.21915     -20.644         810562     11.626           1       1    6304.989655    0.00000000e+00     330.83756     323.17956        ET     10.081144    -20.701725    -18.343300      0.451471         ECO      2.358425    9.332542e+08            2378           1      0.000000      0.000000     11.980           1
  174.386167      1.844330     5738.54461     -20.157         810577     11.588           1       1    5904.135492    0.00000000e+00     333.98024     290.03872        LT      9.829202    -20.223938    -17.645073      0.091362         ECO      2.578865    8.912519e+08            2379           1      0.000000      0.000000     11.793           1
  191.663171     11.787624     7257.63006     -19.282         810581     11.541           1       1    7373.923460    0.00000000e+00     424.92529     408.70203        LT     10.106701    -19.255632    -18.143574      2.035721         ECO      1.112059    6.165945e+09            2380           1      0.000000      0.000000     11.480           1
  191.750405      8.852705     6572.01098     -19.440         810584     11.419           1       1    6731.525639    0.00000000e+00     288.83564     240.79265        ET      9.690303    -19.475744    -17.190243      0.140810         ECO      2.285501    4.073806e+08            2175           9      0.150430    129.700000     13.519           0
  170.398783      5.421982     6976.75647     -19.338         810587     11.572           1       1    7003.350935    0.00000000e+00     190.23084     188.36270        LT     10.280668    -19.409384    -17.188393      0.288687         ECO      2.220991    3.235936e+08            2381           1      0.000000      0.000000     11.498           1
  177.287922      1.921060     6147.17744     -19.551         810592     11.533           1       1    6284.409840    0.00000000e+00     269.18756     231.57981        ET     10.072500    -19.596565    -17.247818      0.028708         ECO      2.348747    5.370320e+08            2382           1      0.000000      0.000000     11.581           1
  191.086237     10.245128     6176.55908     -18.973         810596     11.216           1       1    6333.571297    0.00000000e+00     472.73226     445.89568        ET      9.364932    -19.002905    -16.612247      0.279129         ECO      2.390657    2.454709e+08            2383           1      0.000000      0.000000     11.358           1
  209.005808     23.864000     6971.41720     -19.554         810604     11.565           1       1    7029.967192    0.00000000e+00     585.00702     582.06968        LT      9.713604    -19.592918    -17.228481      0.130678         ECO      2.364437    4.677349e+08            2384           1      0.000000      0.000000     11.581           1
  192.056604     23.205678     4433.03487     -19.084         810619     11.567           1       1    4555.586600    0.00000000e+00     180.86604     133.01728        LT     10.222879    -19.110275    -17.601315      3.026850         ECO      1.508961    1.348963e+09            2190           4      0.173352    133.420000     12.896           0
  196.905943     -0.901967     6981.47175     -19.911         810628     11.565           1       1    7175.405572    0.00000000e+00     442.11205     397.30685        LT     10.453952    -19.920185    -18.246078      0.166692         ECO      1.674107    4.265794e+09            2385           1      0.000000      0.000000     11.705           1
  186.779631     19.064603     5361.99010     -19.835         810630     11.581           1       1    5436.716436    0.00000000e+00     172.48008     155.45209        LT     10.190797    -19.842878    -17.809132      0.226611         ECO      2.033747    2.137964e+09            2386           1      0.000000      0.000000     11.679           1
  191.482874     23.984151     6310.15296     -19.342         810636     11.577           1       1    6384.203326    0.00000000e+00     223.80198     211.19628        LT     10.093407    -19.338776    -17.916328      0.837470         ECO      1.422447    2.818383e+09            2301           3      0.058739     10.730000     12.231           0
  192.205676      0.344919     6585.46622     -18.931         810641     11.523           1       1    6748.777327    0.00000000e+00     315.09910     269.47528        LT      9.973183    -18.950949    -17.051147      0.714440         ECO      1.899801    6.165955e+08            2387           1      0.000000      0.000000     11.339           1
  202.903883      1.867457     6405.15343     -19.683         810652     11.582           1       1    6556.230954    0.00000000e+00     430.75403     403.39140        LT      9.649738    -19.709352    -17.975082      0.924468         ECO      1.734270    2.454710e+09            2388           1      0.000000      0.000000     11.625           1
  178.725670     28.253998     5875.56269     -19.796         810655     11.452           1       1    6007.398245    0.00000000e+00     131.96799       5.91081        LT      9.770784    -19.826153    -18.409817      0.671752         ECO      1.416336    7.762482e+09            2389           1      0.000000      0.000000     11.664           1
  188.358776     14.228334     6051.59139     -20.357         810687     11.505           1       1    6129.262664    0.00000000e+00     357.11712     348.56823        LT     10.138540    -20.421114    -18.078873      0.092073         ECO      2.342241    1.023293e+09            2390           1      0.000000      0.000000     11.873           1
  194.529056     11.541297     6749.22373     -19.726         810694     11.567           1       1    6803.635340    0.00000000e+00     368.85181     364.81643        ET     10.006744    -19.809437    -17.576057      0.085070         ECO      2.233379    5.370320e+08            2391           1      0.000000      0.000000     11.637           1
  169.873816      0.858832     7453.55969     -20.055         810704     11.538           1       1    7481.136959    0.00000000e+00     104.12246     100.40409        LT      9.870486    -20.061401    -18.272366      0.525616         ECO      1.789036    2.041737e+09            2392           1      0.000000      0.000000     11.756           1
  207.089558     13.110363     5643.96779     -18.962         810705     11.569           1       1    5832.897338    0.00000000e+00     527.89757     492.93151        ET      9.904977    -18.989019    -16.812656      0.122213         ECO      2.176363    2.137960e+08            2393           1      0.000000      0.000000     11.353           1
  199.679787      7.118867     6352.76365     -20.019         810715     11.563           1       1    6467.535979    0.00000000e+00     351.21072     331.92813        LT      9.888306    -19.983759    -18.755589      0.528873         ECO      1.228170    7.079452e+09            2394           1      0.000000      0.000000     11.741           1
  187.473684     27.119690     5152.68249     -20.157         810716     11.534           1       1    5232.987686    0.00000000e+00     129.90696     102.11216        LT      9.790557    -20.223938    -17.645073      0.091362         ECO      2.578865    8.912519e+08            2395           1      0.000000      0.000000     11.793           1
  179.109533     17.278333     6776.79882     -19.193         810717     11.556           1       1    6714.035113    0.00000000e+00     269.96009     262.56269        ET      9.640093    -19.240784    -17.241394      0.311561         ECO      1.999390    2.951210e+08            2396           1      0.000000      0.000000     11.446           1
  185.223688     23.380957     6953.26506     -19.347         810733     11.511           1       1    6932.975454    0.00000000e+00     191.96406     190.88880        LT      9.568150    -19.264959    -17.653969      0.283484         ECO      1.610991    2.041740e+09            2397           1      0.000000      0.000000     11.503           1
  197.489996      7.559855     5329.79936     -19.026         810741     11.365           1       1    5590.005385    0.00000000e+00     453.45451     371.36749        LT      9.821960    -19.036556    -17.935616      3.144407         ECO      1.100941    3.890450e+09            2398           1      0.000000      0.000000     11.383           1
  184.757420      4.707118     6744.36219     -19.059         810747     11.416           1       1    6803.645412    0.00000000e+00     269.77898     263.18472        LT      9.716179    -19.003708    -17.850201      0.321545         ECO      1.153507    4.265799e+09            2399           1      0.000000      0.000000     11.392           1
  181.498831      2.343584     5083.52348     -18.777         810761     11.428           1       1    5306.532630    0.00000000e+00     325.63988     237.29360        LT      9.780231    -18.776825    -17.487686      0.355443         ECO      1.289139    3.548131e+09            2400           1      0.000000      0.000000     11.173           1
  177.187674      0.497282     5735.62417     -19.686         810764     11.456           1       1    5793.795866    0.00000000e+00     208.85636     200.59170        LT      9.651536    -19.717888    -18.005081      0.181832         ECO      1.712807    2.344231e+09            2401           1      0.000000      0.000000     11.628           1
  198.197305      7.616516     7329.60942     -19.715         810772     11.514           1       1    7402.456786    0.00000000e+00     399.43652     392.73757        LT      9.745656    -19.803957    -17.831894      0.096845         ECO      1.972063    2.454708e+09            2402           1      0.000000      0.000000     11.632           1
  204.726748      2.465305     6132.80271     -19.439         810777     11.447           1       1    6310.303849    0.00000000e+00     470.06212     435.26054        LT      9.692109    -19.441301    -17.529007      0.281703         ECO      1.912294    1.778282e+09            2403           1      0.000000      0.000000     11.537           1
  203.686927     13.964092     5778.65014     -19.553         810784     11.540           1       1    5963.961896    0.00000000e+00     485.12065     448.33201        LT      9.880479    -19.545538    -18.129147      0.320287         ECO      1.416391    3.548135e+09            2404           1      0.000000      0.000000     11.581           1
  201.648128     17.441480     7144.05011     -18.951         810786     11.499           1       1    7135.041792    0.00000000e+00     502.59524     502.51450        LT      9.481894    -18.942469    -17.679932      0.897900         ECO      1.262537    2.238724e+09            2405           1      0.000000      0.000000     11.349           1
  193.261868     25.710438     6301.39687     -19.873         810787     11.534           1       1    6360.785837    0.00000000e+00     246.84474     239.59398        ET     10.083608    -19.910069    -17.674534      0.114911         ECO      2.235535    5.128622e+08            2406           1      0.000000      0.000000     11.691           1
  175.637818      3.051903     6597.77080     -19.326         810797     11.516           1       1    6637.998080    0.00000000e+00     162.32986     157.26650        LT     10.194361    -19.334280    -17.948441      0.285033         ECO      1.385839    5.370327e+09            2407           1      0.000000      0.000000     11.494           1
  187.359546      5.533221     4091.55168     -18.964         810799     11.537           1       1    4345.695443    0.00000000e+00     310.68898     178.71372        LT     10.184128    -18.890949    -17.860683      3.705965         ECO      1.030266    3.715356e+09            2408           1      0.000000      0.000000     11.354           1
  187.338253      1.130847     6957.00270     -19.148         810809     11.438           1       1    7019.933998    0.00000000e+00     293.57117     286.74672        LT      9.847864    -19.125374    -18.144363      2.549805         ECO      0.981010    8.128301e+09            2409           1      0.000000      0.000000     11.429           1
  204.882470     18.643987     5654.07231     -19.673         810810     11.534           1       1    5704.828893    0.00000000e+00     509.67835     507.14475        LT     10.031622    -19.716858    -17.590038      0.244148         ECO      2.126820    3.890450e+08            2196           4      0.088825    113.640000     12.638           0
  203.054428      1.582513     4886.33852     -18.995         810824     11.534           1       1    5255.193130    0.00000000e+00     449.30347     256.55387        LT     10.264362    -18.979862    -17.686607      0.695126         ECO      1.293255    2.818384e+09            2410           1      0.000000      0.000000     11.367           1
  207.464507     13.662385     6314.68691     -20.090         810833     11.465           1       1    6522.079508    0.00000000e+00     529.71935     487.43297        ET      9.702982    -20.150518    -17.944633      0.091985         ECO      2.205885    7.079459e+08            2411           1      0.000000      0.000000     11.772           1
  188.439769      6.497848     7208.26662     -18.973         810837     11.456           1       1    7302.382583    0.00000000e+00     303.83890     288.89490        LT      9.911685    -18.959040    -17.583519      1.080444         ECO      1.375521    2.570396e+09            2412           1      0.000000      0.000000     11.358           1
  199.499650     -0.297211     7229.33519     -19.556         810860     11.528           1       1    7483.423794    0.00000000e+00     391.06052     297.26640        LT      9.846779    -19.589684    -17.357796      0.187305         ECO      2.231888    3.715355e+08            2413           1      0.000000      0.000000     11.582           1
  195.199189     14.184934     6574.85454     -19.096         810861     11.489           1       1    6664.224366    0.00000000e+00     371.27155     360.35482        LT      9.729468    -19.133156    -17.045464      0.169384         ECO      2.087692    7.413104e+08            2414           1      0.000000      0.000000     11.413           1
  185.814162     12.057542     6744.93103     -19.246         810862     11.511           1       1    6824.561975    0.00000000e+00     272.72327     260.83883        LT      9.907261    -19.299047    -17.236591      0.376062         ECO      2.062456    6.456551e+08            2415           1      0.000000      0.000000     11.469           1
  189.679910      0.113510     5566.45497     -19.090         810865     11.325           2       0    5713.410099    2.10240102e-02     168.91143      83.27821        ET      9.210000    -19.122478    -17.069000      0.186442         ECO      2.053478    2.344232e+08            2416           2      0.002865     40.580000     11.816           0
  189.682706      0.108908     5508.01046     -19.732         810865     11.325           2       1    5712.030443    0.00000000e+00     261.90850     164.23126        LT      9.598177    -19.749334    -18.301781      0.498389         ECO      1.447554    4.466832e+09            2416           2      0.002865     40.580000     11.816           1
  198.048687     21.601013     7079.58340     -19.300         810870     11.463           1       1    7048.048540    0.00000000e+00     407.16594     405.94292        LT      9.717153    -19.293335    -17.868073      0.782081         ECO      1.425262    2.454711e+09            2417           1      0.000000      0.000000     11.487           1
